func_id,language,raw_source_path,generated_test_code
CJ-044,java,clean_functions/CJ-044.java,"```java
package com.google.gson.metrics;

import com.google.gson.stream.JsonReader;
import org.junit.jupiter.api.Test;

import java.io.StringReader;
import java.lang.reflect.Field;

import static org.junit.jupiter.api.Assertions.*;

public class BagOfPrimitivesDeserializationBenchmarkTest {

    private final String json = ""{\""longField\"": 123456789, \""intField\"": 42, \""booleanField\"": true, \""stringField\"": \""test\""}"";

    @Test
    void testTimeBagOfPrimitivesReflectionStreaming_ValidInput() throws Exception {
        BagOfPrimitivesDeserializationBenchmark benchmark = new BagOfPrimitivesDeserializationBenchmark();
        benchmark.timeBagOfPrimitivesReflectionStreaming(1);
        // Add assertions to verify the state of BagOfPrimitives if needed
    }

    @Test
    void testTimeBagOfPrimitivesReflectionStreaming_ZeroReps() throws Exception {
        BagOfPrimitivesDeserializationBenchmark benchmark = new BagOfPrimitivesDeserializationBenchmark();
        benchmark.timeBagOfPrimitivesReflectionStreaming(0);
        // No assertions needed, just ensuring it runs without exception
    }

    @Test
    void testTimeBagOfPrimitivesReflectionStreaming_InvalidField() {
        String invalidJson = ""{\""invalidField\"": 123}"";
        BagOfPrimitivesDeserializationBenchmark benchmark = new BagOfPrimitivesDeserializationBenchmark() {
            @Override
            protected String getJson() {
                return invalidJson;
            }
        };
        Exception exception = assertThrows(RuntimeException.class, () -> {
            benchmark.timeBagOfPrimitivesReflectionStreaming(1);
        });
        assertTrue(exception.getMessage().contains(""Unexpected: type:""));
    }
}
```"
CJ-045,java,clean_functions/CJ-045.java,"```java
package org.jsoup.examples;

import org.jsoup.nodes.Node;
import org.jsoup.nodes.TextNode;
import org.junit.jupiter.api.Test;

import static org.mockito.Mockito.*;

public class FormattingVisitorTest {

    private final FormattingVisitor visitor = new FormattingVisitor();

    @Test
    void testHead_TextNode() {
        TextNode textNode = mock(TextNode.class);
        when(textNode.nodeName()).thenReturn(""#text"");
        when(textNode.text()).thenReturn(""Sample text"");

        visitor.head(textNode, 0);
        // Assuming append method is public or accessible for testing
        // You would need to verify the output of the append method here
    }

    @Test
    void testHead_ListItem() {
        Node listItemNode = mock(Node.class);
        when(listItemNode.nodeName()).thenReturn(""li"");

        visitor.head(listItemNode, 0);
        // Verify that append was called with the correct argument
        // You would need to verify the output of the append method here
    }

    @Test
    void testHead_DefinitionTerm() {
        Node definitionTermNode = mock(Node.class);
        when(definitionTermNode.nodeName()).thenReturn(""dt"");

        visitor.head(definitionTermNode, 0);
        // Verify that append was called with the correct argument
        // You would need to verify the output of the append method here
    }

    @Test
    void testHead_Paragraph() {
        Node paragraphNode = mock(Node.class);
        when(paragraphNode.nodeName()).thenReturn(""p"");

        visitor.head(paragraphNode, 0);
        // Verify that append was called with the correct argument
        // You would need to verify the output of the append method here
    }

    @Test
    void testHead_Heading() {
        Node headingNode = mock(Node.class);
        when(headingNode.nodeName()).thenReturn(""h1"");

        visitor.head(headingNode, 0);
        // Verify that append was called with the correct argument
        // You would need to verify the output of the append method here
    }

    @Test
    void testHead_TableRow() {
        Node tableRowNode = mock(Node.class);
        when(tableRowNode.nodeName()).thenReturn(""tr"");

        visitor.head(tableRowNode, 0);
        // Verify that append was called with the correct argument
        // You would need to verify the output of the append method here
    }
}
```"
CJ-046,java,clean_functions/CJ-046.java,"```java
package org.jfree.data.time;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class MinuteTest {
    @Test
    void testEquals_SameInstance() {
        Minute minute = new Minute(10, 5);
        assertTrue(minute.equals(minute));
    }

    @Test
    void testEquals_DifferentType() {
        Minute minute = new Minute(10, 5);
        assertFalse(minute.equals(""Not a Minute""));
    }

    @Test
    void testEquals_DifferentMinutes() {
        Minute minute1 = new Minute(10, 5);
        Minute minute2 = new Minute(15, 5);
        assertFalse(minute1.equals(minute2));
    }

    @Test
    void testEquals_DifferentHours() {
        Minute minute1 = new Minute(10, 5);
        Minute minute2 = new Minute(10, 6);
        assertFalse(minute1.equals(minute2));
    }

    @Test
    void testEquals_SameMinuteAndHour() {
        Minute minute1 = new Minute(10, 5);
        Minute minute2 = new Minute(10, 5);
        assertTrue(minute1.equals(minute2));
    }
}
```"
CJ-047,java,clean_functions/CJ-047.java,"```java
package org.apache.commons.math4.legacy.core.dfp;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class DfpMathTest {

    @Test
    void testLog_Zero() {
        Dfp zero = DfpField.ZERO;
        Dfp result = DfpMath.log(zero);
        assertTrue(result.isNaN());
    }

    @Test
    void testLog_Negative() {
        Dfp negative = DfpField.newInstance(-1);
        Dfp result = DfpMath.log(negative);
        assertTrue(result.isNaN());
    }

    @Test
    void testLog_NaN() {
        Dfp nan = DfpField.QNAN;
        Dfp result = DfpMath.log(nan);
        assertTrue(result.isNaN());
    }

    @Test
    void testLog_Infinite() {
        Dfp infinite = DfpField.INFINITE;
        Dfp result = DfpMath.log(infinite);
        assertEquals(infinite, result);
    }

    @Test
    void testLog_Positive() {
        Dfp positive = DfpField.newInstance(2);
        Dfp result = DfpMath.log(positive);
        assertFalse(result.isNaN());
        assertTrue(result.greaterThan(DfpField.ZERO));
    }

    @Test
    void testLog_One() {
        Dfp one = DfpField.newInstance(1);
        Dfp result = DfpMath.log(one);
        assertEquals(DfpField.ZERO, result);
    }

    @Test
    void testLog_SmallPositive() {
        Dfp smallPositive = DfpField.newInstance(0.1);
        Dfp result = DfpMath.log(smallPositive);
        assertTrue(result.lessThan(DfpField.ZERO));
    }
}
```"
CJ-048,java,clean_functions/CJ-048.java,"```java
package org.joda.time;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;
import org.joda.time.chrono.GregorianChronology;

public class PropertyTest {
    private static final int HOUR_OF_DAY = 0;
    private static final int MINUTE_OF_HOUR = 1;
    private static final int SECOND_OF_MINUTE = 2;
    private static final int MILLIS_OF_SECOND = 3;

    private final Chronology chrono = GregorianChronology.getInstance();

    @Test
    void testGetField_HourOfDay() {
        DateTimeField field = getField(HOUR_OF_DAY, chrono);
        assertNotNull(field);
        assertEquals(""hourOfDay"", field.getName());
    }

    @Test
    void testGetField_MinuteOfHour() {
        DateTimeField field = getField(MINUTE_OF_HOUR, chrono);
        assertNotNull(field);
        assertEquals(""minuteOfHour"", field.getName());
    }

    @Test
    void testGetField_SecondOfMinute() {
        DateTimeField field = getField(SECOND_OF_MINUTE, chrono);
        assertNotNull(field);
        assertEquals(""secondOfMinute"", field.getName());
    }

    @Test
    void testGetField_MillisOfSecond() {
        DateTimeField field = getField(MILLIS_OF_SECOND, chrono);
        assertNotNull(field);
        assertEquals(""millisOfSecond"", field.getName());
    }

    @Test
    void testGetField_InvalidIndex() {
        assertThrows(IndexOutOfBoundsException.class, () -> {
            getField(4, chrono);
        });
    }
}
```"
CJ-049,java,clean_functions/CJ-049.java,"```java
package org.apache.commons.cli.help;

import org.junit.jupiter.api.Test;
import java.io.IOException;
import java.util.Arrays;
import java.util.Collections;

import static org.mockito.Mockito.*;

public class TextHelpAppendableTest {

    @Test
    void testAppendList_Ordered_NonEmpty() throws IOException {
        TextHelpAppendable textHelpAppendable = mock(TextHelpAppendable.class);
        Collection<CharSequence> list = Arrays.asList(""Item 1"", ""Item 2"");
        textHelpAppendable.appendList(true, list);
        verify(textHelpAppendable, times(1)).appendList(true, list);
    }

    @Test
    void testAppendList_Unordered_NonEmpty() throws IOException {
        TextHelpAppendable textHelpAppendable = mock(TextHelpAppendable.class);
        Collection<CharSequence> list = Arrays.asList(""Item A"", ""Item B"");
        textHelpAppendable.appendList(false, list);
        verify(textHelpAppendable, times(1)).appendList(false, list);
    }

    @Test
    void testAppendList_Empty() throws IOException {
        TextHelpAppendable textHelpAppendable = mock(TextHelpAppendable.class);
        Collection<CharSequence> list = Collections.emptyList();
        textHelpAppendable.appendList(true, list);
        verify(textHelpAppendable, times(1)).appendList(true, list);
    }

    @Test
    void testAppendList_Null() throws IOException {
        TextHelpAppendable textHelpAppendable = mock(TextHelpAppendable.class);
        textHelpAppendable.appendList(true, null);
        verify(textHelpAppendable, times(1)).appendList(true, null);
    }
}
```"
CJ-050,java,clean_functions/CJ-050.java,"```java
package org.apache.commons.collections4.map;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class AbstractHashedMapTest {

    private class TestHashedMap extends AbstractHashedMap<String, String> {
        // Implement necessary methods for testing
    }

    @Test
    void testContainsValue_NullValueInMap() {
        TestHashedMap map = new TestHashedMap();
        map.put(""key1"", null);
        assertTrue(map.containsValue(null));
    }

    @Test
    void testContainsValue_NullValueNotInMap() {
        TestHashedMap map = new TestHashedMap();
        map.put(""key1"", ""value1"");
        assertFalse(map.containsValue(null));
    }

    @Test
    void testContainsValue_EqualValueInMap() {
        TestHashedMap map = new TestHashedMap();
        map.put(""key1"", ""value1"");
        assertTrue(map.containsValue(""value1""));
    }

    @Test
    void testContainsValue_EqualValueNotInMap() {
        TestHashedMap map = new TestHashedMap();
        map.put(""key1"", ""value1"");
        assertFalse(map.containsValue(""value2""));
    }

    @Test
    void testContainsValue_NonExistentValue() {
        TestHashedMap map = new TestHashedMap();
        map.put(""key1"", ""value1"");
        map.put(""key2"", ""value2"");
        assertFalse(map.containsValue(""value3""));
    }

    @Test
    void testContainsValue_MultipleEntriesWithNullValue() {
        TestHashedMap map = new TestHashedMap();
        map.put(""key1"", ""value1"");
        map.put(""key2"", null);
        assertTrue(map.containsValue(null));
    }

    @Test
    void testContainsValue_MultipleEntriesWithEqualValue() {
        TestHashedMap map = new TestHashedMap();
        map.put(""key1"", ""value1"");
        map.put(""key2"", ""value1"");
        assertTrue(map.containsValue(""value1""));
    }
}
```"
CJ-051,java,clean_functions/CJ-051.java,"```java
package com.google.gson;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

class GsonBuilderTest {

    @Test
    void testRegisterTypeHierarchyAdapter_WithJsonSerializer() {
        GsonBuilder gsonBuilder = new GsonBuilder();
        JsonSerializer<Object> serializer = (src, typeOfSrc, context) -> null;
        gsonBuilder.registerTypeHierarchyAdapter(Object.class, serializer);
        // Additional assertions can be added to verify the state of gsonBuilder if needed
    }

    @Test
    void testRegisterTypeHierarchyAdapter_WithJsonDeserializer() {
        GsonBuilder gsonBuilder = new GsonBuilder();
        JsonDeserializer<Object> deserializer = (json, typeOfT, context) -> null;
        gsonBuilder.registerTypeHierarchyAdapter(Object.class, deserializer);
        // Additional assertions can be added to verify the state of gsonBuilder if needed
    }

    @Test
    void testRegisterTypeHierarchyAdapter_WithTypeAdapter() {
        GsonBuilder gsonBuilder = new GsonBuilder();
        TypeAdapter<Object> typeAdapter = new TypeAdapter<Object>() {
            @Override
            public void write(JsonWriter out, Object value) throws IOException {
            }

            @Override
            public Object read(JsonReader in) throws IOException {
                return null;
            }
        };
        gsonBuilder.registerTypeHierarchyAdapter(Object.class, typeAdapter);
        // Additional assertions can be added to verify the state of gsonBuilder if needed
    }

    @Test
    void testRegisterTypeHierarchyAdapter_WithInvalidTypeAdapter() {
        GsonBuilder gsonBuilder = new GsonBuilder();
        assertThrows(IllegalArgumentException.class, () -> {
            gsonBuilder.registerTypeHierarchyAdapter(Object.class, new Object());
        });
    }

    @Test
    void testRegisterTypeHierarchyAdapter_WithNullBaseType() {
        GsonBuilder gsonBuilder = new GsonBuilder();
        assertThrows(NullPointerException.class, () -> {
            gsonBuilder.registerTypeHierarchyAdapter(null, new JsonSerializer<Object>() {});
        });
    }

    @Test
    void testRegisterTypeHierarchyAdapter_WithNullTypeAdapter() {
        GsonBuilder gsonBuilder = new GsonBuilder();
        assertThrows(NullPointerException.class, () -> {
            gsonBuilder.registerTypeHierarchyAdapter(Object.class, null);
        });
    }
}
```"
CJ-052,java,clean_functions/CJ-052.java,"```java
package org.jsoup.nodes;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

class ElementTest {

    @Test
    void testCssSelector_WithUniqueId() {
        Element element = new Element(""div"");
        element.attr(""id"", ""uniqueId"");
        assertEquals(""#uniqueId"", element.cssSelector());
    }

    @Test
    void testCssSelector_WithoutUniqueId_ParentHasUniqueId() {
        Element parent = new Element(""div"");
        parent.attr(""id"", ""parentId"");
        Element child = new Element(""span"");
        child.parentNode = parent; // Set parent
        assertEquals(""#parentId > span"", child.cssSelector());
    }

    @Test
    void testCssSelector_WithoutUniqueId_ParentChain() {
        Element grandparent = new Element(""div"");
        Element parent = new Element(""div"");
        Element child = new Element(""span"");
        parent.parentNode = grandparent; // Set parent
        child.parentNode = parent; // Set parent
        assertEquals(""div > div > span"", child.cssSelector());
    }

    @Test
    void testCssSelector_NoParent() {
        Element element = new Element(""span"");
        assertEquals(""span"", element.cssSelector());
    }

    @Test
    void testCssSelector_EmptySelector() {
        Element element = new Element(""div"");
        element.attr(""id"", """"); // Empty ID
        assertEquals(""div"", element.cssSelector());
    }
}
```"
CJ-053,java,clean_functions/CJ-053.java,"```java
package org.jfree.chart.plot;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;
import java.awt.Paint;

public class MeterIntervalTest {

    @Test
    void testEquals_SameInstance() {
        MeterInterval interval = new MeterInterval(""Label"", null, null, null, null);
        assertTrue(interval.equals(interval));
    }

    @Test
    void testEquals_DifferentType() {
        MeterInterval interval = new MeterInterval(""Label"", null, null, null, null);
        assertFalse(interval.equals(""Not a MeterInterval""));
    }

    @Test
    void testEquals_DifferentLabel() {
        MeterInterval interval1 = new MeterInterval(""Label1"", null, null, null, null);
        MeterInterval interval2 = new MeterInterval(""Label2"", null, null, null, null);
        assertFalse(interval1.equals(interval2));
    }

    @Test
    void testEquals_DifferentRange() {
        MeterInterval interval1 = new MeterInterval(""Label"", new Range(0, 10), null, null, null);
        MeterInterval interval2 = new MeterInterval(""Label"", new Range(5, 15), null, null, null);
        assertFalse(interval1.equals(interval2));
    }

    @Test
    void testEquals_DifferentOutlinePaint() {
        Paint paint1 = new Color(255, 0, 0);
        Paint paint2 = new Color(0, 255, 0);
        MeterInterval interval1 = new MeterInterval(""Label"", null, paint1, null, null);
        MeterInterval interval2 = new MeterInterval(""Label"", null, paint2, null, null);
        assertFalse(interval1.equals(interval2));
    }

    @Test
    void testEquals_DifferentOutlineStroke() {
        Stroke stroke1 = new BasicStroke(1.0f);
        Stroke stroke2 = new BasicStroke(2.0f);
        MeterInterval interval1 = new MeterInterval(""Label"", null, null, stroke1, null);
        MeterInterval interval2 = new MeterInterval(""Label"", null, null, stroke2, null);
        assertFalse(interval1.equals(interval2));
    }

    @Test
    void testEquals_DifferentBackgroundPaint() {
        Paint paint1 = new Color(255, 255, 0);
        Paint paint2 = new Color(0, 0, 255);
        MeterInterval interval1 = new MeterInterval(""Label"", null, null, null, paint1);
        MeterInterval interval2 = new MeterInterval(""Label"", null, null, null, paint2);
        assertFalse(interval1.equals(interval2));
    }

    @Test
    void testEquals_EqualIntervals() {
        Paint paint = new Color(255, 0, 0);
        MeterInterval interval1 = new MeterInterval(""Label"", new Range(0, 10), paint, null, paint);
        MeterInterval interval2 = new MeterInterval(""Label"", new Range(0, 10), paint, null, paint);
        assertTrue(interval1.equals(interval2));
    }
}
```"
CJ-054,java,clean_functions/CJ-054.java,"```java
package org.apache.commons.math4.legacy.core;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class MathArraysTest {

    @Test
    void testIsMonotonic_Increasing_NonStrict() {
        Integer[] values = {1, 2, 2, 3};
        assertTrue(MathArrays.isMonotonic(values, OrderDirection.INCREASING, false));
    }

    @Test
    void testIsMonotonic_Increasing_Strict() {
        Integer[] values = {1, 2, 3};
        assertTrue(MathArrays.isMonotonic(values, OrderDirection.INCREASING, true));
    }

    @Test
    void testIsMonotonic_Increasing_Strict_Failure() {
        Integer[] values = {1, 2, 2, 3};
        assertFalse(MathArrays.isMonotonic(values, OrderDirection.INCREASING, true));
    }

    @Test
    void testIsMonotonic_Decreasing_NonStrict() {
        Integer[] values = {3, 2, 2, 1};
        assertTrue(MathArrays.isMonotonic(values, OrderDirection.DECREASING, false));
    }

    @Test
    void testIsMonotonic_Decreasing_Strict() {
        Integer[] values = {3, 2, 1};
        assertTrue(MathArrays.isMonotonic(values, OrderDirection.DECREASING, true));
    }

    @Test
    void testIsMonotonic_Decreasing_Strict_Failure() {
        Integer[] values = {3, 2, 2, 1};
        assertFalse(MathArrays.isMonotonic(values, OrderDirection.DECREASING, true));
    }

    @Test
    void testIsMonotonic_EmptyArray() {
        Integer[] values = {};
        assertTrue(MathArrays.isMonotonic(values, OrderDirection.INCREASING, false));
    }

    @Test
    void testIsMonotonic_SingleElementArray() {
        Integer[] values = {1};
        assertTrue(MathArrays.isMonotonic(values, OrderDirection.INCREASING, false));
    }

    @Test
    void testIsMonotonic_InvalidDirection() {
        Integer[] values = {1, 2, 3};
        assertThrows(MathInternalError.class, () -> {
            MathArrays.isMonotonic(values, null, false);
        });
    }
}
```"
CJ-055,java,clean_functions/CJ-055.java,"```java
package org.joda.time.field;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

import java.util.Locale;

public class BaseDateTimeFieldTest {

    private class TestBaseDateTimeField extends BaseDateTimeField {
        private final int maxValue;

        public TestBaseDateTimeField(int maxValue) {
            super(null); // Assuming a constructor that takes a null parameter for testing
            this.maxValue = maxValue;
        }

        @Override
        public int getMaximumValue() {
            return maxValue;
        }
    }

    @Test
    void testGetMaximumTextLength_MaxLessThan10() {
        TestBaseDateTimeField field = new TestBaseDateTimeField(5);
        assertEquals(1, field.getMaximumTextLength(Locale.ENGLISH));
    }

    @Test
    void testGetMaximumTextLength_MaxBetween10And100() {
        TestBaseDateTimeField field = new TestBaseDateTimeField(50);
        assertEquals(2, field.getMaximumTextLength(Locale.ENGLISH));
    }

    @Test
    void testGetMaximumTextLength_MaxBetween100And1000() {
        TestBaseDateTimeField field = new TestBaseDateTimeField(500);
        assertEquals(3, field.getMaximumTextLength(Locale.ENGLISH));
    }

    @Test
    void testGetMaximumTextLength_MaxEqualTo1000() {
        TestBaseDateTimeField field = new TestBaseDateTimeField(1000);
        assertEquals(4, field.getMaximumTextLength(Locale.ENGLISH));
    }

    @Test
    void testGetMaximumTextLength_MaxGreaterThan1000() {
        TestBaseDateTimeField field = new TestBaseDateTimeField(1500);
        assertEquals(4, field.getMaximumTextLength(Locale.ENGLISH));
    }

    @Test
    void testGetMaximumTextLength_NegativeMaxValue() {
        TestBaseDateTimeField field = new TestBaseDateTimeField(-1);
        assertEquals(2, field.getMaximumTextLength(Locale.ENGLISH)); // Length of ""-1""
    }
}
```"
CJ-056,java,clean_functions/CJ-056.java,"```java
package org.apache.commons.cli.help;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;
import java.util.Arrays;
import java.util.List;

public class HelpFormatterTest {

    @Test
    void testGetTableDefinition_WithOptionsAndShowSince() {
        Option option1 = new Option(""a"", ""arg1"", true, ""Description for option a"");
        Option option2 = new Option(""b"", ""arg2"", false, ""Description for option b"");
        option1.setSince(""1.0"");
        option2.setSince(""1.1"");
        
        List<Option> options = Arrays.asList(option1, option2);
        HelpFormatter formatter = new HelpFormatter();
        formatter.setShowSince(true);
        
        TableDefinition tableDefinition = formatter.getTableDefinition(options);
        
        assertNotNull(tableDefinition);
        assertEquals(3, tableDefinition.getHeaders().size());
        assertEquals(""Options"", tableDefinition.getHeaders().get(0));
        assertEquals(""Since"", tableDefinition.getHeaders().get(1));
        assertEquals(""Description"", tableDefinition.getHeaders().get(2));
        assertEquals(2, tableDefinition.getRows().size());
    }

    @Test
    void testGetTableDefinition_WithOptionsWithoutShowSince() {
        Option option1 = new Option(""c"", ""arg3"", true, ""Description for option c"");
        Option option2 = new Option(""d"", ""arg4"", false, ""Description for option d"");
        
        List<Option> options = Arrays.asList(option1, option2);
        HelpFormatter formatter = new HelpFormatter();
        formatter.setShowSince(false);
        
        TableDefinition tableDefinition = formatter.getTableDefinition(options);
        
        assertNotNull(tableDefinition);
        assertEquals(2, tableDefinition.getHeaders().size());
        assertEquals(""Options"", tableDefinition.getHeaders().get(0));
        assertEquals(""Description"", tableDefinition.getHeaders().get(1));
        assertEquals(2, tableDefinition.getRows().size());
    }

    @Test
    void testGetTableDefinition_EmptyOptions() {
        List<Option> options = Arrays.asList();
        HelpFormatter formatter = new HelpFormatter();
        
        TableDefinition tableDefinition = formatter.getTableDefinition(options);
        
        assertNotNull(tableDefinition);
        assertEquals(3, tableDefinition.getHeaders().size());
        assertEquals(""Options"", tableDefinition.getHeaders().get(0));
        assertEquals(""Since"", tableDefinition.getHeaders().get(1));
        assertEquals(""Description"", tableDefinition.getHeaders().get(2));
        assertEquals(0, tableDefinition.getRows().size());
    }
}
```"
CJ-057,java,clean_functions/CJ-057.java,"```java
package org.apache.commons.collections4;

import org.junit.jupiter.api.Test;
import java.util.ArrayList;
import java.util.Iterator;
import java.util.List;
import java.util.function.Predicate;

import static org.junit.jupiter.api.Assertions.*;

public class CollectionUtilsTest {

    @Test
    void testFilter_NullCollection() {
        assertFalse(CollectionUtils.filter(null, x -> true));
    }

    @Test
    void testFilter_NullPredicate() {
        List<Integer> list = new ArrayList<>();
        list.add(1);
        assertFalse(CollectionUtils.filter(list, null));
    }

    @Test
    void testFilter_EmptyCollection() {
        List<Integer> list = new ArrayList<>();
        assertFalse(CollectionUtils.filter(list, x -> x < 0));
    }

    @Test
    void testFilter_NoElementsRemoved() {
        List<Integer> list = new ArrayList<>();
        list.add(1);
        list.add(2);
        assertFalse(CollectionUtils.filter(list, x -> x > 0));
        assertEquals(2, list.size());
    }

    @Test
    void testFilter_ElementsRemoved() {
        List<Integer> list = new ArrayList<>();
        list.add(1);
        list.add(-2);
        list.add(3);
        assertTrue(CollectionUtils.filter(list, x -> x > 0));
        assertEquals(2, list.size());
        assertTrue(list.contains(1));
        assertTrue(list.contains(3));
        assertFalse(list.contains(-2));
    }

    @Test
    void testFilter_AllElementsRemoved() {
        List<Integer> list = new ArrayList<>();
        list.add(-1);
        list.add(-2);
        assertTrue(CollectionUtils.filter(list, x -> x > 0));
        assertTrue(list.isEmpty());
    }
}
```"
CJ-058,java,clean_functions/CJ-058.java,"```java
package com.google.gson.internal.bind;

import com.google.gson.JsonPrimitive;
import com.google.gson.JsonToken;
import com.google.gson.stream.MalformedJsonException;
import org.junit.jupiter.api.Test;

import java.io.IOException;

import static org.junit.jupiter.api.Assertions.*;

public class JsonTreeReaderTest {

    @Test
    void testNextDouble_WithNumberToken() throws IOException {
        JsonTreeReader reader = new JsonTreeReader(new JsonPrimitive(3.14));
        assertEquals(3.14, reader.nextDouble());
    }

    @Test
    void testNextDouble_WithStringToken() throws IOException {
        JsonTreeReader reader = new JsonTreeReader(new JsonPrimitive(""2.71""));
        assertEquals(2.71, reader.nextDouble());
    }

    @Test
    void testNextDouble_WithInvalidToken() {
        JsonTreeReader reader = new JsonTreeReader(new JsonPrimitive(true));
        IllegalStateException exception = assertThrows(IllegalStateException.class, reader::nextDouble);
        assertEquals(""Expected NUMBER but was BOOLEAN at path $"", exception.getMessage());
    }

    @Test
    void testNextDouble_WithNaN() {
        JsonTreeReader reader = new JsonTreeReader(new JsonPrimitive(Double.NaN));
        MalformedJsonException exception = assertThrows(MalformedJsonException.class, reader::nextDouble);
        assertEquals(""JSON forbids NaN and infinities: NaN"", exception.getMessage());
    }

    @Test
    void testNextDouble_WithInfinity() {
        JsonTreeReader reader = new JsonTreeReader(new JsonPrimitive(Double.POSITIVE_INFINITY));
        MalformedJsonException exception = assertThrows(MalformedJsonException.class, reader::nextDouble);
        assertEquals(""JSON forbids NaN and infinities: Infinity"", exception.getMessage());
    }
}
```"
CJ-059,java,clean_functions/CJ-059.java,"```java
package org.jsoup.examples;

import org.junit.jupiter.api.Test;
import java.io.ByteArrayOutputStream;
import java.io.PrintStream;
import java.io.IOException;

import static org.junit.jupiter.api.Assertions.assertTrue;

public class ListLinksTest {

    @Test
    void testMain_ValidUrl() throws IOException {
        // Redirecting output to capture printed statements
        ByteArrayOutputStream outputStream = new ByteArrayOutputStream();
        PrintStream printStream = new PrintStream(outputStream);
        PrintStream originalOut = System.out;
        System.setOut(printStream);

        String[] args = {""https://example.com""};
        ListLinks.main(args);

        System.setOut(originalOut);
        String output = outputStream.toString();

        // Check if output contains expected strings
        assertTrue(output.contains(""Fetching https://example.com...""));
        assertTrue(output.contains(""Media: (""));
        assertTrue(output.contains(""Imports: (""));
        assertTrue(output.contains(""Links: (""));

        // Additional assertions can be added based on expected content
    }

    @Test
    void testMain_NoArguments() {
        String[] args = {};
        Exception exception = assertThrows(IllegalArgumentException.class, () -> {
            ListLinks.main(args);
        });
        assertTrue(exception.getMessage().contains(""usage: supply url to fetch""));
    }

    @Test
    void testMain_MultipleArguments() {
        String[] args = {""https://example.com"", ""extraArg""};
        Exception exception = assertThrows(IllegalArgumentException.class, () -> {
            ListLinks.main(args);
        });
        assertTrue(exception.getMessage().contains(""usage: supply url to fetch""));
    }
}
```"
CJ-060,java,clean_functions/CJ-060.java,"```java
package org.jfree.chart.plot;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class CategoryMarkerTest {

    @Test
    void testEquals_NullObject() {
        CategoryMarker marker = new CategoryMarker(""Test"");
        assertFalse(marker.equals(null));
    }

    @Test
    void testEquals_NotCategoryMarker() {
        CategoryMarker marker = new CategoryMarker(""Test"");
        assertFalse(marker.equals(new Object()));
    }

    @Test
    void testEquals_SuperEqualsFalse() {
        CategoryMarker marker1 = new CategoryMarker(""Test"") {
            @Override
            public boolean equals(Object obj) {
                return false; // Simulate super.equals() returning false
            }
        };
        CategoryMarker marker2 = new CategoryMarker(""Test"");
        assertFalse(marker1.equals(marker2));
    }

    @Test
    void testEquals_KeyNotEqual() {
        CategoryMarker marker1 = new CategoryMarker(""Test1"");
        CategoryMarker marker2 = new CategoryMarker(""Test2"");
        assertFalse(marker1.equals(marker2));
    }

    @Test
    void testEquals_DrawAsLineNotEqual() {
        CategoryMarker marker1 = new CategoryMarker(""Test"");
        marker1.setDrawAsLine(true);
        CategoryMarker marker2 = new CategoryMarker(""Test"");
        marker2.setDrawAsLine(false);
        assertFalse(marker1.equals(marker2));
    }

    @Test
    void testEquals_EqualMarkers() {
        CategoryMarker marker1 = new CategoryMarker(""Test"");
        marker1.setDrawAsLine(true);
        CategoryMarker marker2 = new CategoryMarker(""Test"");
        marker2.setDrawAsLine(true);
        assertTrue(marker1.equals(marker2));
    }
}
```"
